0.0 53.8 53.6079309402 53.9920690598
10.0 52.65 52.4209722431 52.8790277569
20.0 52.95 52.8453487973 53.0546512027
30.0 53.0 53.0 53.0
40.0 52.95 52.8453487973 53.0546512027
50.0 53.0 53.0 53.0
60.0 53.2 53.0079309402 53.3920690598
70.0 53.4 53.1647644041 53.6352355959
80.0 53.7 53.4799572487 53.9200427513
