0.0 52.6 52.3647644041 52.8352355959
10.0 51.6 51.3647644041 51.8352355959
20.0 52.0 52.0 52.0
30.0 52.0 52.0 52.0
40.0 52.0 52.0 52.0
50.0 52.0 52.0 52.0
60.0 52.0 52.0 52.0
70.0 52.15 51.9785440695 52.3214559305
80.0 52.4 52.1647644041 52.6352355959
