0.0 45.05 44.452672172 45.647327828
10.0 41.0 41.0 41.0
20.0 41.0 41.0 41.0
30.0 41.1 40.9559482052 41.2440517948
40.0 41.45 41.2111171231 41.6888828769
50.0 41.95 41.8453487973 42.0546512027
60.0 42.0 42.0 42.0
70.0 42.25 42.0420791437 42.4579208563
80.0 43.05 42.4152451743 43.6847548257
