0.0 39.6 38.985078974 40.214921026
10.0 31.0 31.0 31.0
20.0 31.0 31.0 31.0
30.0 31.0 31.0 31.0
40.0 31.0 31.0 31.0
50.0 31.05 30.9453487973 31.1546512027
60.0 32.0 32.0 32.0
70.0 32.6 32.1599144974 33.0400855026
80.0 35.6 35.3647644041 35.8352355959
